created_at,id,lang,text,user,source,hashtags,url
Fri Feb 23 23:46:21 +0000 2018,967183883266555904,en,"Inflammation?  Tart cherries have one of the highest anti-inflammatory density
of any food. This fruit can also hel… https://t.co/mBBBejghx9",LoriShemek,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[URL(URL=https://t.co/mBBBejghx9, ExpandedURL=https://twitter.com/i/web/status/967183883266555904)]"
Fri Feb 23 23:46:14 +0000 2018,967183853923188736,en,RT @LifeExtension: Black tea supports joint mobility by suppressing proinflammatory cytokines! #blacktea #health https://t.co/IeL4UOMA4E,pms_zone,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['blacktea', 'health']",[]
Fri Feb 23 23:46:05 +0000 2018,967183813574123520,en,"~ Spikey ~

#Bong #cannabis #weed #curecancer #health #420

https://t.co/7HllFISuwS https://t.co/bfplnXCSfQ",Cannagramers,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['Bong', 'cannabis', 'weed', 'curecancer', 'health']","[URL(URL=https://t.co/7HllFISuwS, ExpandedURL=http://bit.ly/2qlMV79)]"
Fri Feb 23 23:46:03 +0000 2018,967183806309589004,en,RT @RebelliousMag: Deadline extended! You have until Feb. 28 to participate in @howardbrownhc's #women's #health survey. #ChicagoHealthLook…,LadiesRoomChi,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","['women', 'health']",[]
Fri Feb 23 23:45:53 +0000 2018,967183764819468288,en,"SAFETY &amp; HEALTH
STARTS HERE!

#Construction #Safety #Health https://t.co/MRxsz7Hapn",Orlan_kiss_AD,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['Construction', 'Safety', 'Health']",[]
Fri Feb 23 23:45:45 +0000 2018,967183731462168577,en,RT @SalMarinello: ‘Celebrity trainers’ have been at the forefront of promoting some of the worst #diet #exercise #health #fitness advice. I…,SteveWalsh3,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['diet', 'exercise', 'health', 'fitness']",[]
Fri Feb 23 23:45:39 +0000 2018,967183704014680065,en,#GIVEAWAY! Enter to #WIN a #Humidifier &amp; #Aromatherapy #Diffuser! Includes 7 #Mood Enhancing #LED #Lights &amp; #Timer!… https://t.co/aPkL8QHPm8,jcoulombe1969,"<a href=""http://giveawaytools.com"" rel=""nofollow"">Giveaway Tools Confirmation</a>","['GIVEAWAY', 'WIN', 'Humidifier', 'Aromatherapy', 'Diffuser', 'Mood', 'LED', 'Lights', 'Timer']","[URL(URL=https://t.co/aPkL8QHPm8, ExpandedURL=https://twitter.com/i/web/status/967183704014680065)]"
Fri Feb 23 23:45:18 +0000 2018,967183615745544193,en,You'll love this wonderful #health #fitness #kindle #ebook by Rachel Eleah Roisman : https://t.co/AAT3sH9Prk,ebookread,"<a href=""http://www.simplycast.com"" rel=""nofollow"">SimplyCast</a>","['health', 'fitness', 'kindle', 'ebook']","[URL(URL=https://t.co/AAT3sH9Prk, ExpandedURL=http://amzn.to/2Cwt0H6)]"
Fri Feb 23 23:45:11 +0000 2018,967183586263789568,en,RT MikeQuindazzi: Next in #HealthTech? Harvard and MIT researchers want to monitor your #Health with #Tattoos.… https://t.co/1EDWWOFGDt,Findout_Ltd,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","['HealthTech', 'Health', 'Tattoos']","[URL(URL=https://t.co/1EDWWOFGDt, ExpandedURL=https://twitter.com/i/web/status/967183586263789568)]"
Fri Feb 23 23:45:10 +0000 2018,967183583692644352,en,One of the easiest ways to feel bad about oneself is to compare yourself unfavorably to others. Here's why you have… https://t.co/czv4nJKyob,WeightNoMoreDC,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",[],"[URL(URL=https://t.co/czv4nJKyob, ExpandedURL=https://twitter.com/i/web/status/967183583692644352)]"
Fri Feb 23 23:45:10 +0000 2018,967183582593736704,en,"Want to know how to decrease health insurance costs for your group? Check out our free webinar on March 2, 2018 at… https://t.co/C7ccadqIei",staffonehr,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",[],"[URL(URL=https://t.co/C7ccadqIei, ExpandedURL=https://twitter.com/i/web/status/967183582593736704)]"
Fri Feb 23 23:45:08 +0000 2018,967183576084176896,en,"We have your solutions for Finance, Fitness, Family and Faith. Join our women empowerment program today by heading… https://t.co/oT13vHkYhE",DMserenityFA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",[],"[URL(URL=https://t.co/oT13vHkYhE, ExpandedURL=https://twitter.com/i/web/status/967183576084176896)]"
Fri Feb 23 23:45:07 +0000 2018,967183570581278724,en,"Everyone knows smoking, consuming too much sugar and drinking too much alcohol will harm our long-term #health – bu… https://t.co/WkeqdDpQcS",UQHealth,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",['health'],"[URL(URL=https://t.co/WkeqdDpQcS, ExpandedURL=https://twitter.com/i/web/status/967183570581278724)]"
Fri Feb 23 23:45:06 +0000 2018,967183567506653185,en,5 Ways to Prevent and Relieve Painful Leg Cramps Naturally https://t.co/W4s6vaUSOs #health #nutrution #legcramps… https://t.co/rd4mxVRSlX,WonderLabs,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","['health', 'nutrution', 'legcramps']","[URL(URL=https://t.co/W4s6vaUSOs, ExpandedURL=http://ow.ly/UKTb30izIiu), URL(URL=https://t.co/rd4mxVRSlX, ExpandedURL=https://twitter.com/i/web/status/967183567506653185)]"
Fri Feb 23 23:45:06 +0000 2018,967183565640347648,en,"Modest drinking, good friends help you live longer, study finds https://t.co/pgIDI5H8yZ #health https://t.co/ecgVWw7GJY",clinicoin,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",['health'],"[URL(URL=https://t.co/pgIDI5H8yZ, ExpandedURL=https://clnc.io/2Fob6Jo)]"
Fri Feb 23 23:44:54 +0000 2018,967183518764879873,es,"Sin Dieta, Sin Ejercicio https://t.co/e6LIgBKALW #Weightloss #Salud #Health https://t.co/uPBtNCHnEz",camilavirtual,"<a href=""https://octopusocial.com"" rel=""nofollow"">OctopuSocial Inc</a>","['Weightloss', 'Salud', 'Health']","[URL(URL=https://t.co/e6LIgBKALW, ExpandedURL=http://bit.ly/14LkUcX)]"
Fri Feb 23 23:44:48 +0000 2018,967183492013465600,en,"RT @J_H_5: How to perform CPR on an adult or teen, this video could save a life #health #wellness https://t.co/0jF3PT76ph",liaisti123,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['health', 'wellness']",[]
Fri Feb 23 23:44:35 +0000 2018,967183435533115392,en,Adjustable Comfortable Back Support Brace for Men &amp; Women with Improved Shoulder Strap - https://t.co/ICqsldWLjH #Health,MoonHillMedia,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",['Health'],"[URL(URL=https://t.co/ICqsldWLjH, ExpandedURL=http://sni.ps/posturecorrector)]"
Fri Feb 23 23:44:25 +0000 2018,967183393963302912,en,Adjustable Comfortable Back Support Brace for Men &amp; Women with Improved Shoulder Strap - https://t.co/qFecXlwKYe #Health,BlairKunkel,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",['Health'],"[URL(URL=https://t.co/qFecXlwKYe, ExpandedURL=http://sni.ps/posturecorrector)]"
Fri Feb 23 23:44:02 +0000 2018,967183300908417025,en,RT @GalvanicSpaII: herbal cup detoxify 👉SEE HERE VIDEO: https://t.co/SU0Ul8v26L 👈 #fitspo #eatclean #health #fitfam #fit #fitness #workout…,flavolution,"<a href=""http://flaveshop.com"" rel=""nofollow"">Flav_Tweets</a>","['fitspo', 'eatclean', 'health', 'fitfam', 'fit', 'fitness', 'workout']","[URL(URL=https://t.co/SU0Ul8v26L, ExpandedURL=http://www.redteadetox.3fx.in/)]"
Fri Feb 23 23:43:41 +0000 2018,967183211288817665,en,Just finished week 1 day 1 of #C25K with @c25kfree! @zenlabsfitness! #everymomentcounts #run #running #health #fitness,shefly,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['C25K', 'everymomentcounts', 'run', 'running', 'health', 'fitness']",[]
Fri Feb 23 23:43:34 +0000 2018,967183183438544897,en,RT @DrMortons: #FOFO - The questions got us thinking about how #FearOfFindingOut can really have a huge impact on #health https://t.co/zSjX…,DrKarenMorton,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['FOFO', 'FearOfFindingOut', 'health']",[]
Fri Feb 23 23:43:22 +0000 2018,967183131647160320,ja,もちろん、青汁は、メーカーによって中身はちがいます。https://t.co/0oeG4upknG　#aojiru #青汁　#kenkou　#Health,minatosikikuwao,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","['aojiru', '青汁', 'kenkou', 'Health']","[URL(URL=https://t.co/0oeG4upknG, ExpandedURL=http://bit.ly/Pc6LgQ)]"
Fri Feb 23 23:43:20 +0000 2018,967183123967565824,en,"""#Health is a relationship between you and your body."" #Fitspiration https://t.co/CrcLhBN3jh",IamJulieTown,"<a href=""http://www.edgetheory.com"" rel=""nofollow"">EdgeTheory</a>","['Health', 'Fitspiration']",[]
Fri Feb 23 23:43:19 +0000 2018,967183120310120450,en,"RT @UniversityMaga: How to Stay Awake In Class #Stayingawake #College #Student #health 
https://t.co/mkX91GG5Lu",RealAnwarAbdi,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['Stayingawake', 'College', 'Student', 'health']","[URL(URL=https://t.co/mkX91GG5Lu, ExpandedURL=https://zurl.co/AjrZY)]"
Fri Feb 23 23:43:12 +0000 2018,967183088211124224,en,Sell Your Healthy Recipes And Earn A Great Income... https://t.co/en2pAQh35e RTplz #health #diet https://t.co/rri6ZntTI2,GoForHealth,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","['health', 'diet']","[URL(URL=https://t.co/en2pAQh35e, ExpandedURL=http://dld.bz/fmJGY)]"
Fri Feb 23 23:43:11 +0000 2018,967183082888548352,en,Day 3 of @Rotary Family Health Days with @RotaryTarkwa comes off tomorrow at #Dompim Methodist School Park from 8am… https://t.co/vmCEE8sPC7,Enock4seth,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",['Dompim'],"[URL(URL=https://t.co/vmCEE8sPC7, ExpandedURL=https://twitter.com/i/web/status/967183082888548352)]"
Fri Feb 23 23:43:06 +0000 2018,967183062223159297,en,"How to Stay Awake In Class #Stayingawake #College #Student #health 
https://t.co/mkX91GG5Lu",UniversityMaga,"<a href=""https://social.zoho.com"" rel=""nofollow"">ZohoTwitterApp</a>","['Stayingawake', 'College', 'Student', 'health']","[URL(URL=https://t.co/mkX91GG5Lu, ExpandedURL=https://zurl.co/AjrZY)]"
Fri Feb 23 23:42:55 +0000 2018,967183017721696257,en,"How to perform CPR on an adult or teen, this video could save a life #health #wellness https://t.co/0jF3PT76ph",J_H_5,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","['health', 'wellness']",[]
Fri Feb 23 23:42:23 +0000 2018,967182885492088833,en,RT @JanUrban12: Inappropriate #Cures that go beyond #Humanity created and #Regulated #Soullessly to #Create #Wealth not #Health #Malfeasanc…,JanisUrban,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['Cures', 'Humanity', 'Regulated', 'Soullessly', 'Create', 'Wealth', 'Health']",[]
Fri Feb 23 23:42:21 +0000 2018,967182874595217408,en,"RT @TWNglobal: #Motivation #fitness #health - Weight loss success secrets, Click: https://t.co/psU8faR3Ev https://t.co/kDvQNqPKow",tina0074_tina,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","['Motivation', 'fitness', 'health']","[URL(URL=https://t.co/psU8faR3Ev, ExpandedURL=http://bit.ly/2DzUyzX)]"
Fri Feb 23 23:42:17 +0000 2018,967182857176272898,und,#work #evolution #changeisgood #positiveattitude #exercise #fitbit #stepgoal #breakpointuk #FridayMotivation… https://t.co/VWt3eYWnVU,titch_lydia,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['work', 'evolution', 'changeisgood', 'positiveattitude', 'exercise', 'fitbit', 'stepgoal', 'breakpointuk', 'FridayMotivation']","[URL(URL=https://t.co/VWt3eYWnVU, ExpandedURL=https://twitter.com/i/web/status/967182857176272898)]"
Fri Feb 23 23:42:15 +0000 2018,967182848045338624,en,Just published a new article: Actors Provide Med Students With Real-World Training https://t.co/xLhG6OHmKz… https://t.co/CVq7n6qGvH,nonahoodnews,"<a href=""https://missinglettr.com"" rel=""nofollow"">Missinglettr</a>",[],"[URL(URL=https://t.co/xLhG6OHmKz, ExpandedURL=https://goo.gl/Rstwhd), URL(URL=https://t.co/CVq7n6qGvH, ExpandedURL=https://twitter.com/i/web/status/967182848045338624)]"
Fri Feb 23 23:42:06 +0000 2018,967182813874348038,en,Does animal assisted therapy really work? https://t.co/Xt94dRoGnN #animaltherapy #health,drpokea,"<a href=""https://apps.twitter.com"" rel=""nofollow"">TwitterHelper4John</a>","['animaltherapy', 'health']","[URL(URL=https://t.co/Xt94dRoGnN, ExpandedURL=http://psy-ed.com/wpblog/animal-therapy/)]"
Fri Feb 23 23:41:45 +0000 2018,967182724300763136,en,RT @BethFratesMD: Don't forget to love yourself .. #MentalHealth #Health #lifestyle #wellness #FridayFeeling #weekendvibes #happiness #Joy…,ChungHiep,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['MentalHealth', 'Health', 'lifestyle', 'wellness', 'FridayFeeling', 'weekendvibes', 'happiness', 'Joy']",[]
Fri Feb 23 23:41:44 +0000 2018,967182721624821761,en,"RT @comwforest: Places still available at our #Health and #socialcare services network event, an opportunity to work together to set the ag…",forestradioE17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['Health', 'socialcare']",[]
Fri Feb 23 23:41:40 +0000 2018,967182702158929920,en,RT @MikeQuindazzi: Next in #HealthTech? @Harvard and @MIT researchers want to monitor your #Health with #Tattoos. #BioTech #WearableTech #H…,MikeQuindazzi,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['HealthTech', 'Health', 'Tattoos', 'BioTech', 'WearableTech']",[]
Fri Feb 23 23:41:31 +0000 2018,967182667157528576,en,"RT @gonzoid: My body is at war, a war it cannot win. The outcome is uncertain as both protagonists are within
#MS #health
https://t.co/H1T5…",angiemg82,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['MS', 'health']",[]
Fri Feb 23 23:41:22 +0000 2018,967182626560684032,en,"Vaping? You could be inhaling lead and arsenic, a new study says https://t.co/8WV2hX3xpR #vaping #health #smoke",GTP_Global,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['vaping', 'health', 'smoke']","[URL(URL=https://t.co/8WV2hX3xpR, ExpandedURL=https://www.cnbc.com/2018/02/23/vaping-you-could-be-inhaling-lead-and-arsenic-a-new-study-says.html?__source=sharebar%7Ctwitter&par=sharebar)]"
Fri Feb 23 23:41:13 +0000 2018,967182591232102402,en,RT @sweetdreaming96: 10 Reasons Why Untreated #Depression is Bad for Your #Health #mentalhealth https://t.co/2qFG3MOAdc @sweetdreaming96,ONWILDWINGZ,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['Depression', 'Health', 'mentalhealth']","[URL(URL=https://t.co/2qFG3MOAdc, ExpandedURL=http://www.uprunforlife.com/10-reasons-untreated-depression-bad-health/)]"
Fri Feb 23 23:40:48 +0000 2018,967182485066059776,en,RT @Speedfrog66: See the top 25 super food for diabetes&gt;&gt;&gt;https://t.co/J1RHx5OVHD #diabetes #Health #diabetic  @AmDiabetesAssn @WDD @Diabet…,FCiutureanu,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['diabetes', 'Health', 'diabetic']","[URL(URL=https://t.co/J1RHx5OVHD, ExpandedURL=http://aboutdiabetesguide.com/top-food-for-diabetes)]"
Fri Feb 23 23:40:42 +0000 2018,967182459040358401,en,My acid reflux is awful. Pretty sure my lower esophageal sphincter is looser than Kim Kardashians vagina. #acidreflux #Health,KraepelinsBeard,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['acidreflux', 'Health']",[]
Fri Feb 23 23:40:15 +0000 2018,967182346003861504,en,"#Motivation #fitness #health - Weight loss success secrets, Click: https://t.co/psU8faR3Ev https://t.co/kDvQNqPKow",TWNglobal,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","['Motivation', 'fitness', 'health']","[URL(URL=https://t.co/psU8faR3Ev, ExpandedURL=http://bit.ly/2DzUyzX)]"
Fri Feb 23 23:40:13 +0000 2018,967182339557220353,en,Tired of negative thoughts and #complaints? @drhollylucille &amp; @NoCoProject discuss turning your life around.… https://t.co/nhQ8oAoDCY,YourRadioMD,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",['complaints'],"[URL(URL=https://t.co/nhQ8oAoDCY, ExpandedURL=https://twitter.com/i/web/status/967182339557220353)]"
Fri Feb 23 23:40:12 +0000 2018,967182334905782273,en,"IONaer removes up to 98.6% of particulates &amp; neutralize airborne bacteria, viruses &amp; mold in your #home...… https://t.co/bB6eKEhh08",IONaerIntl,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",['home'],"[URL(URL=https://t.co/bB6eKEhh08, ExpandedURL=https://twitter.com/i/web/status/967182334905782273)]"
Fri Feb 23 23:40:11 +0000 2018,967182332007534592,en,Just finished week 1 day 3 of #C25K with @c25kfree! @zenlabsfitness! #everymomentcounts #run #running #health #fitness,HedgesPictures,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['C25K', 'everymomentcounts', 'run', 'running', 'health', 'fitness']",[]
Fri Feb 23 23:40:11 +0000 2018,967182330220736517,en,Will Watermelon replace the little blue pill? #ed #health #wellness https://t.co/vrmcKGQv6S,StayYoungMedia,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","['ed', 'health', 'wellness']","[URL(URL=https://t.co/vrmcKGQv6S, ExpandedURL=http://traffic.libsyn.com/stayingyoung2/medicalminute010418.mp3)]"
Fri Feb 23 23:40:06 +0000 2018,967182309626609664,en,The Role of Vision in Parkinson's Disease https://t.co/OtyOy3j1kd #health,OutThinkingPD,"<a href=""https://www.mytweetpack.com"" rel=""nofollow"">myTweetPack</a>",['health'],"[URL(URL=https://t.co/OtyOy3j1kd, ExpandedURL=https://www.youtube.com/watch?v=eh21czFSl2Y)]"
Fri Feb 23 23:40:05 +0000 2018,967182304874344448,en,Please RT #health #fitness Fitness Friday: Chocolate Peanut Butter Protein Bars https://t.co/dgCYOq2EPJ https://t.co/Ruwnnbj7Rw,healthypro1,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","['health', 'fitness']","[URL(URL=https://t.co/dgCYOq2EPJ, ExpandedURL=http://dlvr.it/QHbgVl)]"
Fri Feb 23 23:39:56 +0000 2018,967182268757356544,en,What a great week of exciting changes with Lyons Family Care! Always working extra hard to give our best to our com… https://t.co/UP86RUgAG1,drlyonsnp,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",[],"[URL(URL=https://t.co/UP86RUgAG1, ExpandedURL=https://twitter.com/i/web/status/967182268757356544)]"
Fri Feb 23 23:39:37 +0000 2018,967182185370329088,en,"@SoCalTelevision #Health #News &gt;&gt; The disease, carried by rodents, is sometimes mild but can lead to... #For #More #FOLLOW #SoCalTelevision",SoCALtelevision,"<a href=""http://nodered.org"" rel=""nofollow"">Node RED </a>","['Health', 'News', 'For', 'More', 'FOLLOW', 'SoCalTelevision']",[]
Fri Feb 23 23:39:34 +0000 2018,967182172976222209,en,"Wouldn't you want to have a stronger immune system? 
https://t.co/eczGbsC0Wr
 #health #natural #remedies #detox… https://t.co/TUzyWmw9rb",MilagroFlora,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","['health', 'natural', 'remedies', 'detox']","[URL(URL=https://t.co/eczGbsC0Wr, ExpandedURL=http://crwd.fr/2BOrPWP), URL(URL=https://t.co/TUzyWmw9rb, ExpandedURL=https://twitter.com/i/web/status/967182172976222209)]"
Fri Feb 23 23:39:19 +0000 2018,967182113664634881,en,Do you run a blog or website on mental #health ? Look! #niche #PLR #content on #depression to add to your ws Pls RT… https://t.co/yAAQPB6li4,owen_author,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","['health', 'niche', 'PLR', 'content', 'depression']","[URL(URL=https://t.co/yAAQPB6li4, ExpandedURL=https://twitter.com/i/web/status/967182113664634881)]"
Fri Feb 23 23:39:04 +0000 2018,967182047700832262,en,"What Every Woman Wants - great legs, more #energy, and peace of mind. #health #speaker #womens #conference… https://t.co/g4XVAbHopb",GoDrJo,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","['energy', 'health', 'speaker', 'womens', 'conference']","[URL(URL=https://t.co/g4XVAbHopb, ExpandedURL=https://twitter.com/i/web/status/967182047700832262)]"
Fri Feb 23 23:39:04 +0000 2018,967182047449055234,en,"Kevin Hart creating new YouTube series, revolving around fitness, will release March 8th. 

Combining his humour wi… https://t.co/pLLng3cRXx",MiSnacks,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",[],"[URL(URL=https://t.co/pLLng3cRXx, ExpandedURL=https://twitter.com/i/web/status/967182047449055234)]"
Fri Feb 23 23:39:00 +0000 2018,967182031905087488,en,"#IoT Examples: #Insurance, #Health, #Logistics + More [2018 Update] https://t.co/kA9NOxdIbw by @RedPixie",aholetec,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","['IoT', 'Insurance', 'Health', 'Logistics']","[URL(URL=https://t.co/kA9NOxdIbw, ExpandedURL=https://app.quuu.co/r/ggpblo)]"
Fri Feb 23 23:38:58 +0000 2018,967182024241971207,en,"RT @3BLMedia: #datascibowl a finalist for @SXSW Innovation Award in #Health, #Med &amp; #Biotech Category: https://t.co/jbzwFIIFP8 https://t.co…",SorishaPragyan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['datascibowl', 'Health', 'Med', 'Biotech']","[URL(URL=https://t.co/jbzwFIIFP8, ExpandedURL=http://bit.ly/2HxJGRV)]"
Fri Feb 23 23:38:54 +0000 2018,967182007879974912,en,"#Health Benefits of Nectarines for the Heart, Blood Pressure, Digestion and More

https://t.co/CBu0wA3jJq

LOVE US @mewe.com/join/lovehaswon",MotherFatherGod,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",['Health'],"[URL(URL=https://t.co/CBu0wA3jJq, ExpandedURL=https://lovehaswon.org/health-benefits-nectarines-heart-blood-pressure-digestion)]"
Fri Feb 23 23:38:21 +0000 2018,967181869791043585,en,"https://t.co/RNioaQ6t4Q The Pure Meditation Course, #Health #Fitness: The Best Available Online Meditation Course… https://t.co/bzwjHR2CMx",EcommerceMatrix,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","['Health', 'Fitness']","[URL(URL=https://t.co/RNioaQ6t4Q, ExpandedURL=http://Matrix-E.com), URL(URL=https://t.co/bzwjHR2CMx, ExpandedURL=https://goo.gl/fb/K3LqWp)]"
Fri Feb 23 23:38:21 +0000 2018,967181866892759048,en,"https://t.co/RNioaQ6t4Q Secrets To Smaller Calves, #Health #Fitness: New, Unique Product With 75% Commission! No… https://t.co/tlV6ANY0ON",EcommerceMatrix,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","['Health', 'Fitness']","[URL(URL=https://t.co/RNioaQ6t4Q, ExpandedURL=http://Matrix-E.com), URL(URL=https://t.co/tlV6ANY0ON, ExpandedURL=https://goo.gl/fb/7qeE1q)]"
Fri Feb 23 23:38:16 +0000 2018,967181848609722369,und,Wow!  #dogs #dogsarelove #dogsmellscancer #health https://t.co/Rw7rqsSKaN,lexingtonkycom,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['dogs', 'dogsarelove', 'dogsmellscancer', 'health']","[URL(URL=https://t.co/Rw7rqsSKaN, ExpandedURL=https://twitter.com/komenkentucky/status/967141612668190720)]"
Fri Feb 23 23:38:13 +0000 2018,967181834898505728,en,"A 5-week #Health and Body Makeover is a Lifestyle plan to shed pounds and cure chronic illness.
#weightloss… https://t.co/7Ir9C3ruSW",gonzoid,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","['Health', 'weightloss']","[URL(URL=https://t.co/7Ir9C3ruSW, ExpandedURL=https://twitter.com/i/web/status/967181834898505728)]"
Fri Feb 23 23:37:32 +0000 2018,967181665108922368,en,Do you have #questions about #colonics 🤔?  #Bowelmovement 🤔?  What is a contributor to #heartdisease that we can fi… https://t.co/R0L3eqZ0a5,AskTheGoodDoc,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['questions', 'colonics', 'Bowelmovement', 'heartdisease']","[URL(URL=https://t.co/R0L3eqZ0a5, ExpandedURL=https://twitter.com/i/web/status/967181665108922368)]"
Fri Feb 23 23:37:18 +0000 2018,967181603746271233,und,1️⃣0️⃣❌ @GrantCardone #LinkInBio #BeGreat #OneLife #ThinkBigger #Goals #10X #NeverGiveUp #TheSecret #Mindset… https://t.co/biij7SNvkv,JayBreitenbach,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['LinkInBio', 'BeGreat', 'OneLife', 'ThinkBigger', 'Goals', '10X', 'NeverGiveUp', 'TheSecret', 'Mindset']","[URL(URL=https://t.co/biij7SNvkv, ExpandedURL=https://twitter.com/i/web/status/967181603746271233)]"
Fri Feb 23 23:37:07 +0000 2018,967181559336919040,en,"Sunflower Baking Flour 500g #healthembassy #baking #flour #cake #organic #health #herbsuk 
https://t.co/0uEr6ur0XN… https://t.co/SicIfapaHr",HealthEmbassy,"<a href=""https://www.SchedulePictures.com"" rel=""nofollow"">SchedulePictures</a>","['healthembassy', 'baking', 'flour', 'cake', 'organic', 'health', 'herbsuk']","[URL(URL=https://t.co/0uEr6ur0XN, ExpandedURL=http://www.ebay.co.uk/itm/Sunflower-Baking-Flour-500g-Health-Embassy-Sunflower-flour-organic-/231616003297?ssPageName=STRK:MESE:IT), URL(URL=https://t.co/SicIfapaHr, ExpandedURL=https://twitter.com/i/web/status/967181559336919040)]"
Fri Feb 23 23:37:07 +0000 2018,967181557969641472,en,RT @DialysisSaves: This directly hurts our #chronickidneydiseae community - this month in #Hawaii #health insurers started banning #charity…,GladiatorAmI926,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['chronickidneydiseae', 'Hawaii', 'health', 'charity']",[]
Fri Feb 23 23:37:05 +0000 2018,967181551501967361,en,"Research supports the use of the Mediterranean diet for the prevention of cardiovascular diseases, increasing lifes… https://t.co/LbqK0mWyxq",michaelgoran,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",[],"[URL(URL=https://t.co/LbqK0mWyxq, ExpandedURL=https://twitter.com/i/web/status/967181551501967361)]"
Fri Feb 23 23:36:49 +0000 2018,967181482824486912,en,"RT @golifehacks: #PeopleAndTattoos #PeopleWithTattoos #Health #Universal
10 Things You've Never Considered About People With Tattoos - http…",adv0para2,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['PeopleAndTattoos', 'PeopleWithTattoos', 'Health', 'Universal']",[]
