created_at,id,lang,text,user,source,hashtags,url
Tue Feb 20 22:13:34 +0000 2018,966073368020692993,en,RT @jsismee: Take Back Your #Health and #Wellness with #EcoDrink Naturals! #vitamins #takeyourvitamins #dailyvitamins #runner #momswhorun #…,beckvalleybooks,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='Health'), Hashtag(Text='Wellness'), Hashtag(Text='EcoDrink'), Hashtag(Text='vitamins'), Hashtag(Text='takeyourvitamins'), Hashtag(Text='dailyvitamins'), Hashtag(Text='runner'), Hashtag(Text='momswhorun')]",[]
Tue Feb 20 22:13:24 +0000 2018,966073324932608000,en,"Mosquito season is back in full force here in Miami, but researchers have found that unlike other insects, it can h… https://t.co/kLw515pkNf",jaxlevine,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[URL(URL=https://t.co/kLw515pkNf, ExpandedURL=https://twitter.com/i/web/status/966073324932608000)]"
Tue Feb 20 22:13:18 +0000 2018,966073299485843461,en,Enter the #health &amp; #beauty #giveaway  on @kiddoandsoul!  5 Winners &amp; amazing prizes! No pur. nec. Ends 2/25.  https://t.co/83wzZGxWao,laroyal06,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='health'), Hashtag(Text='beauty'), Hashtag(Text='giveaway')]","[URL(URL=https://t.co/83wzZGxWao, ExpandedURL=https://kiddoandsoul.com/2018/02/health-beauty-giveaway-5-prizes-5-winners/?utm_source=GiveawayPromote&utm_medium=giveawaylisting)]"
Tue Feb 20 22:13:15 +0000 2018,966073288693862401,en,RT @mrgaywales: Friday night workout putting the hours in the gym healthy body health mind #health #fitness #motivation https://t.co/zfVxO6…,HotMaleStuds,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[Hashtag(Text='health'), Hashtag(Text='fitness'), Hashtag(Text='motivation')]",[]
Tue Feb 20 22:13:09 +0000 2018,966073262827540486,en,Ever considered the #ketodiet ? Here are a few thoughts https://t.co/HUuPU8Pv8F #LifestyleBlogger #diet #health… https://t.co/Mi7K83FvyK,MummyFever,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","[Hashtag(Text='ketodiet'), Hashtag(Text='LifestyleBlogger'), Hashtag(Text='diet'), Hashtag(Text='health')]","[URL(URL=https://t.co/HUuPU8Pv8F, ExpandedURL=http://dld.bz/fFXpq), URL(URL=https://t.co/Mi7K83FvyK, ExpandedURL=https://twitter.com/i/web/status/966073262827540486)]"
Tue Feb 20 22:12:58 +0000 2018,966073218116104192,en,"How many countries will take the policy, legislative, &amp; regulatory decisions, &amp; then implement them, to meet the ta… https://t.co/U0MNcpVRax",HelenClarkNZ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"[URL(URL=https://t.co/U0MNcpVRax, ExpandedURL=https://twitter.com/i/web/status/966073218116104192)]"
Tue Feb 20 22:12:31 +0000 2018,966073106078097408,en,RT @reformthinktank: A date for your diaries- we are delighted to announce that our annual #health conference will be taking place on Wedne…,jaimeelewis,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[Hashtag(Text='health')],[]
Tue Feb 20 22:12:31 +0000 2018,966073105280991232,en,I just finished an excellent ab and core work out. #Shawnthemachinebuttineau #fitness #health #strength #Anytimefitnessmidland,mmamachine,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[Hashtag(Text='Shawnthemachinebuttineau'), Hashtag(Text='fitness'), Hashtag(Text='health'), Hashtag(Text='strength'), Hashtag(Text='Anytimefitnessmidland')]",[]
Tue Feb 20 22:12:24 +0000 2018,966073075048615936,en,"Cheers gente me sigam no pinterest!☺Looking forward to tweet with you &amp; if #health oriented, check my Blog Thread✔… https://t.co/adGv7me7Pu",MedyxWillFix,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",[Hashtag(Text='health')],"[URL(URL=https://t.co/adGv7me7Pu, ExpandedURL=https://twitter.com/i/web/status/966073075048615936)]"
Tue Feb 20 22:12:24 +0000 2018,966073074008272896,en,"@ggreenwald Glenn, you AIN'T SEEN NOTHIN' YET! https://t.co/ugYg6BBPaF  #health #medicine #fitness #sex https://t.co/m201w8Ns3g",doctor_garrett,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='health'), Hashtag(Text='medicine'), Hashtag(Text='fitness'), Hashtag(Text='sex')]","[URL(URL=https://t.co/ugYg6BBPaF, ExpandedURL=http://www.spankingfit.com/)]"
Tue Feb 20 22:12:19 +0000 2018,966073055964364801,en,RT @MomPoweredMedia: Find Out the Truth About Tap Water #Health https://t.co/oh7TLrzacj https://t.co/qwfWhnLisZ,EstelaM95591906,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>",[Hashtag(Text='Health')],"[URL(URL=https://t.co/oh7TLrzacj, ExpandedURL=http://mompoweredmedia.com/truth-about-tap-water/)]"
Tue Feb 20 22:12:14 +0000 2018,966073031457230848,en,"RT @nic_fisher: Internet Friends:

I'm working on a series about #homelessness &amp; #health.

What do you want to know?
What populations are y…",nic_fisher,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='homelessness'), Hashtag(Text='health')]",[]
Tue Feb 20 22:12:09 +0000 2018,966073013790789634,en,"Are you interested in genetic testing?
https://t.co/s8MyU7SymG
#genetics #psychiatry #health #pasadena https://t.co/o7M7THThPE",martavision,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","[Hashtag(Text='genetics'), Hashtag(Text='psychiatry'), Hashtag(Text='health'), Hashtag(Text='pasadena')]","[URL(URL=https://t.co/s8MyU7SymG, ExpandedURL=https://goo.gl/3r5EE4)]"
Tue Feb 20 22:12:09 +0000 2018,966073013509738497,en,"Are you interested in genetic testing?
https://t.co/RDv8W8AlWt
#genetics #psychiatry #health #pasadena https://t.co/CHxyNdsKEO",DrJoeHaraszti,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","[Hashtag(Text='genetics'), Hashtag(Text='psychiatry'), Hashtag(Text='health'), Hashtag(Text='pasadena')]","[URL(URL=https://t.co/RDv8W8AlWt, ExpandedURL=https://goo.gl/3r5EE4)]"
Tue Feb 20 22:12:09 +0000 2018,966073012029190145,en,"Are you interested in genetic testing?
https://t.co/XVNC2Iecd6
#genetics #psychiatry #health #pasadena https://t.co/RSv5DPwBgH",rogerscott,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","[Hashtag(Text='genetics'), Hashtag(Text='psychiatry'), Hashtag(Text='health'), Hashtag(Text='pasadena')]","[URL(URL=https://t.co/XVNC2Iecd6, ExpandedURL=https://goo.gl/3r5EE4)]"
Tue Feb 20 22:12:08 +0000 2018,966073009781035008,en,"Are you interested in genetic testing?
https://t.co/Y9TdLzKgNV
#genetics #psychiatry #health #pasadena https://t.co/R4OJLmfAAj",ColinBBaker,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","[Hashtag(Text='genetics'), Hashtag(Text='psychiatry'), Hashtag(Text='health'), Hashtag(Text='pasadena')]","[URL(URL=https://t.co/Y9TdLzKgNV, ExpandedURL=https://goo.gl/3r5EE4)]"
Tue Feb 20 22:12:08 +0000 2018,966073009168625665,en,"Are you interested in genetic testing?
https://t.co/1Fmpcf3tql
#genetics #psychiatry #health #pasadena https://t.co/f8r3VUo1E2",KISSMediaCo,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","[Hashtag(Text='genetics'), Hashtag(Text='psychiatry'), Hashtag(Text='health'), Hashtag(Text='pasadena')]","[URL(URL=https://t.co/1Fmpcf3tql, ExpandedURL=https://goo.gl/3r5EE4)]"
Tue Feb 20 22:12:08 +0000 2018,966073008350576640,en,"When it comes to your #health, there are some numbers you should know like:
-Blood Pressure 
-Fasting Glucose 
-Wai… https://t.co/4qdDYc9dRB",ThatVeggieGurl,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[Hashtag(Text='health')],"[URL(URL=https://t.co/4qdDYc9dRB, ExpandedURL=https://twitter.com/i/web/status/966073008350576640)]"
Tue Feb 20 22:12:04 +0000 2018,966072989971337218,en,"Reposting @tortoiserooster:
7 ways to up your salad game this Fall: https://t.co/2h6xKGijda

#salad #food #health… https://t.co/LWChWBSXVc",weightcrunchers,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","[Hashtag(Text='salad'), Hashtag(Text='food'), Hashtag(Text='health')]","[URL(URL=https://t.co/2h6xKGijda, ExpandedURL=http://crwd.fr/2CB2Wi2), URL(URL=https://t.co/LWChWBSXVc, ExpandedURL=https://twitter.com/i/web/status/966072989971337218)]"
Tue Feb 20 22:12:03 +0000 2018,966072988637384704,en,Try our Top-Rated and Best-Selling Organic Vitamin D3 5000 IU. Ltd Qty. CLICK: https://t.co/B4al9KslOa #VitaminD… https://t.co/6RuwrwSy16,drspages,"<a href=""https://drumup.io"" rel=""nofollow"">drumup.io</a>",[Hashtag(Text='VitaminD')],"[URL(URL=https://t.co/B4al9KslOa, ExpandedURL=https://drumup.io/s/ZiUS24), URL(URL=https://t.co/6RuwrwSy16, ExpandedURL=https://twitter.com/i/web/status/966072988637384704)]"
Tue Feb 20 22:11:58 +0000 2018,966072964553814016,en,Video:  Why It’s Important to Remove Fluoride from Water #health #wellness https://t.co/c1OLgxHFIq,berkey_filters,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='health'), Hashtag(Text='wellness')]","[URL(URL=https://t.co/c1OLgxHFIq, ExpandedURL=https://youtu.be/25YQ1BL9un4)]"
Tue Feb 20 22:11:44 +0000 2018,966072908610064384,en,@SoCalTelevision #Health #News &gt;&gt; A preliminary analysis finds the vaccine 25 percent effective agai... #For #More #FOLLOW #SoCalTelevision,SoCALtelevision,"<a href=""http://nodered.org"" rel=""nofollow"">Node RED </a>","[Hashtag(Text='Health'), Hashtag(Text='News'), Hashtag(Text='For'), Hashtag(Text='More'), Hashtag(Text='FOLLOW'), Hashtag(Text='SoCalTelevision')]",[]
Tue Feb 20 22:11:38 +0000 2018,966072880130875393,en,Calling Healthcare Professionals! Join us February 28 from 5-7 PM @TheDistrictByHA for our Healthcare Professionals… https://t.co/1AWmmGas8v,BreakingBHnews,"<a href=""http://www.GroupTweet.com"" rel=""nofollow"">GroupTweet</a>",[],"[URL(URL=https://t.co/1AWmmGas8v, ExpandedURL=https://twitter.com/i/web/status/966072880130875393)]"
Tue Feb 20 22:11:32 +0000 2018,966072855178788864,en,4 ways AI could help shape the future of medicine https://t.co/6B0IJlDf5C by @esappin via @VentureBeat #AI #Health #Tech,nyencoventures,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>","[Hashtag(Text='AI'), Hashtag(Text='Health'), Hashtag(Text='Tech')]","[URL(URL=https://t.co/6B0IJlDf5C, ExpandedURL=https://wp.me/p8wLEc-9KWl)]"
Tue Feb 20 22:11:32 +0000 2018,966072855032225792,en,4 ways AI could help shape the future of medicine https://t.co/uB9uRwqLfz by @esappin via @VentureBeat #AI #Health #Tech,Nyenco_Research,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>","[Hashtag(Text='AI'), Hashtag(Text='Health'), Hashtag(Text='Tech')]","[URL(URL=https://t.co/uB9uRwqLfz, ExpandedURL=https://wp.me/p8wLEc-9KWl)]"
Tue Feb 20 22:11:31 +0000 2018,966072854751129600,en,4 ways AI could help shape the future of medicine https://t.co/VgNwrdmbv5 by @esappin via @VentureBeat #AI #Health #Tech,CNyenhuis,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>","[Hashtag(Text='AI'), Hashtag(Text='Health'), Hashtag(Text='Tech')]","[URL(URL=https://t.co/VgNwrdmbv5, ExpandedURL=https://wp.me/p8wLEc-9KWl)]"
Tue Feb 20 22:11:11 +0000 2018,966072768755372032,en,TIDBIT TUESDAY: Hitting the snooze button doesn’t actually get you any extra energy. #health #sleep #snooze #zzz,ResourceSeven,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","[Hashtag(Text='health'), Hashtag(Text='sleep'), Hashtag(Text='snooze'), Hashtag(Text='zzz')]",[]
Tue Feb 20 22:11:11 +0000 2018,966072768730140673,en,TIDBIT TUESDAY: Hitting the snooze button doesn’t actually get you any extra energy. #health #sleep #snooze #zzz,GlendaeMitchell,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","[Hashtag(Text='health'), Hashtag(Text='sleep'), Hashtag(Text='snooze'), Hashtag(Text='zzz')]",[]
Tue Feb 20 22:10:59 +0000 2018,966072717345660929,en,RT @MomPoweredMedia: Find Out the Truth About Tap Water #Health https://t.co/oh7TLrzacj https://t.co/qwfWhnLisZ,RootedSappling,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>",[Hashtag(Text='Health')],"[URL(URL=https://t.co/oh7TLrzacj, ExpandedURL=http://mompoweredmedia.com/truth-about-tap-water/)]"
Tue Feb 20 22:10:41 +0000 2018,966072644532686848,en,"🌿 #HealthTipOfTheDay. Other health issues related to #waterretention /#edema are: #liverproblems, #kidneyproblems,… https://t.co/tfzKi1Yer5",DrJulissa,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[Hashtag(Text='HealthTipOfTheDay'), Hashtag(Text='waterretention'), Hashtag(Text='edema'), Hashtag(Text='liverproblems'), Hashtag(Text='kidneyproblems')]","[URL(URL=https://t.co/tfzKi1Yer5, ExpandedURL=https://twitter.com/i/web/status/966072644532686848)]"
Tue Feb 20 22:10:41 +0000 2018,966072643823853568,en,Please RT #health #fitness Fitness Friday: Things I Wish Someone Had Told Me https://t.co/YtwuM84Huk https://t.co/4PoYuEMjs4,HealthStyLifee,"<a href=""https://laquesea.com"" rel=""nofollow"">HealthStyLifee</a>","[Hashtag(Text='health'), Hashtag(Text='fitness')]","[URL(URL=https://t.co/YtwuM84Huk, ExpandedURL=http://tinyurl.com/hdr5s76)]"
Tue Feb 20 22:10:40 +0000 2018,966072637985316870,en,Please RT #health #fitness Weekend reading: Sugar! https://t.co/HIL2V3vVSV,healthtrendds,"<a href=""https://www.healthtrendds.com"" rel=""nofollow"">healthtrendds</a>","[Hashtag(Text='health'), Hashtag(Text='fitness')]","[URL(URL=https://t.co/HIL2V3vVSV, ExpandedURL=http://tinyurl.com/gmqrhal)]"
Tue Feb 20 22:10:39 +0000 2018,966072635099615232,en,Please RT #health #fitness BRAGG: 5 Tips for a Deadlift to Brag About https://t.co/uwUu2LzxVn https://t.co/AQ8OmBmkJH,stayfitbefitt,"<a href=""https://www.stayfitbefitt.com"" rel=""nofollow"">stayfitbefitt</a>","[Hashtag(Text='health'), Hashtag(Text='fitness')]","[URL(URL=https://t.co/uwUu2LzxVn, ExpandedURL=http://tinyurl.com/hl7ucg8)]"
Tue Feb 20 22:10:36 +0000 2018,966072623779246082,en,Please RT #health #fitness 3 Things You Should Never Say to a Pregnant Client https://t.co/bC3Gi6I7j2 https://t.co/jHZS7vtZhj,healthfitnessb4,"<a href=""https://www.healthfitnessb4.com"" rel=""nofollow"">healthfitnessb4</a>","[Hashtag(Text='health'), Hashtag(Text='fitness')]","[URL(URL=https://t.co/bC3Gi6I7j2, ExpandedURL=http://tinyurl.com/y7nxfomk)]"
Tue Feb 20 22:10:34 +0000 2018,966072613813530624,en,Please RT #health #fitness Your Index &amp;#038; Ring Finger Can Tell Your Athletic Potential https://t.co/HPcjpdT1nt,healthyyfi,"<a href=""https://www.healthyyfi.com"" rel=""nofollow"">healthyyfi</a>","[Hashtag(Text='health'), Hashtag(Text='fitness')]","[URL(URL=https://t.co/HPcjpdT1nt, ExpandedURL=http://bit.ly/2rznHpX)]"
Tue Feb 20 22:10:32 +0000 2018,966072607157248000,en,Please RT #health #fitness Cozy Farro &amp; Brussels Sprouts Soup https://t.co/zqW0CZsxWa https://t.co/w43qscdmUQ,feelhealthyy,"<a href=""https://www.feelhealthyy.com"" rel=""nofollow"">feelhealthyy</a>","[Hashtag(Text='health'), Hashtag(Text='fitness')]","[URL(URL=https://t.co/zqW0CZsxWa, ExpandedURL=http://bit.ly/2n7GpAf)]"
Tue Feb 20 22:10:31 +0000 2018,966072599003455494,en,Please RT #health #fitness Weekend reading: Sugar! https://t.co/Bbvpxfqb7J,HealthhFitnss,"<a href=""https://laquesea.com"" rel=""nofollow"">HealthhFitnss</a>","[Hashtag(Text='health'), Hashtag(Text='fitness')]","[URL(URL=https://t.co/Bbvpxfqb7J, ExpandedURL=http://bit.ly/2n50uHk)]"
Tue Feb 20 22:10:30 +0000 2018,966072595891281920,en,Please RT #health #fitness BRAGG: 5 Tips for a Deadlift to Brag About https://t.co/xKkUGvwGgR https://t.co/36iwXGKO8D,FitnesssAmazing,"<a href=""https://laquesea.com"" rel=""nofollow"">FitnesssAmazing</a>","[Hashtag(Text='health'), Hashtag(Text='fitness')]","[URL(URL=https://t.co/xKkUGvwGgR, ExpandedURL=http://bit.ly/2owXG3O)]"
Tue Feb 20 22:10:28 +0000 2018,966072590220562432,en,RT @EyesOfLadyW: We all have time for 3 stretches a day. @FitWimbledon demonstrates. #Health #Fitness #WeNeedThis. https://t.co/GG3rgWijnJ,ladywimbledon,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[Hashtag(Text='Health'), Hashtag(Text='Fitness'), Hashtag(Text='WeNeedThis')]","[URL(URL=https://t.co/GG3rgWijnJ, ExpandedURL=https://ladywimbledon.com/2018/02/3-simple-stretches-to-do-every-day/)]"
Tue Feb 20 22:10:27 +0000 2018,966072584407306240,en,Please RT #health #fitness 3 Things You Should Never Say to a Pregnant Client https://t.co/le27NTxRH9 https://t.co/1QBIJANHGS,fitttLifee,"<a href=""https://laquesea.com"" rel=""nofollow"">fitttLifee</a>","[Hashtag(Text='health'), Hashtag(Text='fitness')]","[URL(URL=https://t.co/le27NTxRH9, ExpandedURL=http://bit.ly/2rsCPFy)]"
Tue Feb 20 22:10:27 +0000 2018,966072584189173764,en,"Hypertension is the ""Silent Killer"".  Measure Your Blood Pressure Often #healthyheart #hypertention #Afib #health https://t.co/sot6msGa5W",MarkAndDallas,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","[Hashtag(Text='healthyheart'), Hashtag(Text='hypertention'), Hashtag(Text='Afib'), Hashtag(Text='health')]",[]
Tue Feb 20 22:10:24 +0000 2018,966072573099413504,en,Please RT #health #fitness Our Top 5 Summer Snacks https://t.co/f3qlaTiLx8 https://t.co/OyxaE91uha,HealthhyLifee,"<a href=""https://laquesea.com"" rel=""nofollow"">HealthhyLifee</a>","[Hashtag(Text='health'), Hashtag(Text='fitness')]","[URL(URL=https://t.co/f3qlaTiLx8, ExpandedURL=http://bit.ly/2n7rXIL)]"
Tue Feb 20 22:10:23 +0000 2018,966072567714013185,en,Live Right So You Can Fly Like a Butterfly! https://t.co/f9h7VUCQlS &lt; Watch Video How You Can! #organic #health #fit https://t.co/Bhb2OTV9uh,ronsmithmipower,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","[Hashtag(Text='organic'), Hashtag(Text='health'), Hashtag(Text='fit')]","[URL(URL=https://t.co/f9h7VUCQlS, ExpandedURL=http://bit.ly/Video-IG)]"
Tue Feb 20 22:10:21 +0000 2018,966072559711260677,en,Please RT #health #fitness Mushroom Soup &amp;#038; Avocado Toast https://t.co/a3z5Ul6hTB,thehealthinsigh,"<a href=""http://healthfitnesstrends.net"" rel=""nofollow"">tweets healthfitnesstrends.net</a>","[Hashtag(Text='health'), Hashtag(Text='fitness')]","[URL(URL=https://t.co/a3z5Ul6hTB, ExpandedURL=http://tinyurl.com/jspkc2y)]"
Tue Feb 20 22:10:19 +0000 2018,966072548885659648,en,"Tips on how to 'Detox' from overly processed foods: Why and how to cut back #Health

https://t.co/23M1iL0Epa https://t.co/fcNALRRJYQ",CoreyAnthonyInc,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>",[Hashtag(Text='Health')],"[URL(URL=https://t.co/23M1iL0Epa, ExpandedURL=http://www.cnn.com/2017/10/27/health/processed-food-eat-less-drayer/index.html)]"
Tue Feb 20 22:10:16 +0000 2018,966072539607945217,en,We can always do better with our #health goals right? #Hydrogenwater #drinkwater #hydrogenheals #hydrogenx https://t.co/XPooRAAFVD,HydrogenXwater,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","[Hashtag(Text='health'), Hashtag(Text='Hydrogenwater'), Hashtag(Text='drinkwater'), Hashtag(Text='hydrogenheals'), Hashtag(Text='hydrogenx')]",[]
Tue Feb 20 22:10:10 +0000 2018,966072514031087616,en,#patientsfirst #peoplefirst #health #access #cdnhlth it was a pleasure having the opportunity to work with this pow… https://t.co/cHK1yj6Xfh,Christinedeb,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","[Hashtag(Text='patientsfirst'), Hashtag(Text='peoplefirst'), Hashtag(Text='health'), Hashtag(Text='access'), Hashtag(Text='cdnhlth')]","[URL(URL=https://t.co/cHK1yj6Xfh, ExpandedURL=https://twitter.com/i/web/status/966072514031087616)]"
Tue Feb 20 22:10:10 +0000 2018,966072513095757831,en,Has it been a while since your last exam? It's a good idea to get your eyes checked regularly! Call 714-961-2020 to… https://t.co/eKhRFZJh2p,loveyourvision,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",[],"[URL(URL=https://t.co/eKhRFZJh2p, ExpandedURL=https://twitter.com/i/web/status/966072513095757831)]"
Tue Feb 20 22:10:10 +0000 2018,966072512244273156,en,It's easy to get through your fast when you have IF-FUEL on your side 💪  https://t.co/zg8cIu3JOr… https://t.co/lNTpItVdaT,if_fuel,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",[],"[URL(URL=https://t.co/zg8cIu3JOr, ExpandedURL=http://ow.ly/kOVH30iuarf), URL(URL=https://t.co/lNTpItVdaT, ExpandedURL=https://twitter.com/i/web/status/966072512244273156)]"
Tue Feb 20 22:10:09 +0000 2018,966072510121996289,en,Happy tuesday! #wellness #health #eatingpsycholgycoach https://t.co/4ImVWLs8sN,amandaeliselove,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","[Hashtag(Text='wellness'), Hashtag(Text='health'), Hashtag(Text='eatingpsycholgycoach')]",[]
Tue Feb 20 22:10:08 +0000 2018,966072505441161216,en,RT @runnersworld: If you hate going to the gym make sure you at least do these moves. https://t.co/c4ztN6rohb… https://t.co/WIwDyus9oR,WBYCR,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",[],"[URL(URL=https://t.co/c4ztN6rohb, ExpandedURL=http://spr.ly/6010DuuoI), URL(URL=https://t.co/WIwDyus9oR, ExpandedURL=https://twitter.com/i/web/status/966072505441161216)]"
Tue Feb 20 22:10:08 +0000 2018,966072502542852097,en,10 Breakfast Quinoa Recipes That Will Make You Rethink That Oatmeal https://t.co/w6DHT2vr9F #health #wellness… https://t.co/FPdKas66JV,WBYCR,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","[Hashtag(Text='health'), Hashtag(Text='wellness')]","[URL(URL=https://t.co/w6DHT2vr9F, ExpandedURL=http://ow.ly/d63s30iuq5e), URL(URL=https://t.co/FPdKas66JV, ExpandedURL=https://twitter.com/i/web/status/966072502542852097)]"
Tue Feb 20 22:10:07 +0000 2018,966072499862564864,en,How SpaceX plans to bring speedy broadband to the whole world - CNET https://t.co/7fiyInkIZo #Health #Tech,ubicuas,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","[Hashtag(Text='Health'), Hashtag(Text='Tech')]","[URL(URL=https://t.co/7fiyInkIZo, ExpandedURL=http://dlvr.it/QH8f9Y)]"
Tue Feb 20 22:10:05 +0000 2018,966072492182921217,en,Please RT #health #fitness Cozy Farro &amp; Brussels Sprouts Soup https://t.co/G5OItjVkFR https://t.co/EUZ2KqTcws,_healthfitness4,"<a href=""http://healthfitnesstrends.net/"" rel=""nofollow"">_healthfitness4-segui</a>","[Hashtag(Text='health'), Hashtag(Text='fitness')]","[URL(URL=https://t.co/G5OItjVkFR, ExpandedURL=http://tinyurl.com/yb6p2eve)]"
Tue Feb 20 22:10:02 +0000 2018,966072480669601794,en,RT @jsismee: Take Back Your #Health and #Wellness with #EcoDrink Naturals! #vitamins #takeyourvitamins #dailyvitamins #runner #momswhorun #…,FashionBeyond40,"<a href=""https://thedailylinq.com"" rel=""nofollow"">TheDailyLinq</a>","[Hashtag(Text='Health'), Hashtag(Text='Wellness'), Hashtag(Text='EcoDrink'), Hashtag(Text='vitamins'), Hashtag(Text='takeyourvitamins'), Hashtag(Text='dailyvitamins'), Hashtag(Text='runner'), Hashtag(Text='momswhorun')]",[]
Tue Feb 20 22:09:48 +0000 2018,966072421722808322,en,"RT @lifesanattitude: #Health #Wellness Series!💪 #AgingGreatFULLy🎤 welcomes @hcoachacademy ""YOUR Health-Self-Life Journey🌄: Staying the Cour…",TW2CayC,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[Hashtag(Text='Health'), Hashtag(Text='Wellness'), Hashtag(Text='AgingGreatFULLy')]",[]
Tue Feb 20 22:09:48 +0000 2018,966072419579392000,en,"RT @CardioSix: What a difference 6 leads make!!! Visit us to learn more and help us help others
#Cardio6 #Health #HeartMonth #Healthcare #m…",insidestat,"<a href=""http://insidestat.nl"" rel=""nofollow"">insidestat_account_bm</a>","[Hashtag(Text='Cardio6'), Hashtag(Text='Health'), Hashtag(Text='HeartMonth'), Hashtag(Text='Healthcare')]",[]
Tue Feb 20 22:09:45 +0000 2018,966072408384815104,en,Please RT #health #fitness {#TransparentTuesday} Emotional labor. https://t.co/OAc6FgiSjv https://t.co/MPC56jcIqV,fhealthy1,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","[Hashtag(Text='health'), Hashtag(Text='fitness'), Hashtag(Text='TransparentTuesday')]","[URL(URL=https://t.co/OAc6FgiSjv, ExpandedURL=http://dlvr.it/QH8f5k)]"
Tue Feb 20 22:09:37 +0000 2018,966072373752541185,en,#HGH Injections – The First Six Months https://t.co/y56DRwf3Pu #Health,dook_domini,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='HGH'), Hashtag(Text='Health')]","[URL(URL=https://t.co/y56DRwf3Pu, ExpandedURL=https://www.hghinjection.com/effects-of-growth-hormone/hgh-the-first-six-months)]"
Tue Feb 20 22:09:28 +0000 2018,966072338159669254,en,#itexpo #itexpo2018 @ITEXPO @rev_io_hq CEO Explains How Company Adds Value 4 #ServiceProviders… https://t.co/LBNi6SFO6t,rtehrani,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","[Hashtag(Text='itexpo'), Hashtag(Text='itexpo2018'), Hashtag(Text='ServiceProviders')]","[URL(URL=https://t.co/LBNi6SFO6t, ExpandedURL=https://twitter.com/i/web/status/966072338159669254)]"
